"data_year","working_id","data_source","project_id","project_name","property_id","property_name","property_owner","developer","manager","in_service_date","expiration_date","reported_address","city","zip","county","total_units","total_restricted_units","ami_20","ami_25","ami_30","ami_35","ami_40","ami_45","ami_50","ami_60","ami_65","ami_70","ami_75","ami_80","ami_85","ami_90","ami_100","ami_120","market_rate","manager_unit","ami_unknown","bedroom_0","bedroom_1","bedroom_2","bedroom_3","bedroom_4","bedroom_5","bedroom_unknown","units_preserved","bed_count","site_type","tenure","accessible_units","disabled","homeless","large_household","mixed_use","public_housing","senior","sro","transitional","veterans","funding_sources","section_8","tax_credit","fed_income_subsidized","home","HOMEcity","HOMEcounty","HOMEstate","other","units_with_rental_subsidy","rental_subsidy_source","policy","confidentiality","x_coord","y_coord","full_address","cleaned_address","ami_110","kc_id","contractexpired","contractnew"
2023,"SH_0157","HUDKingCounty",NA,"Imperial House",NA,"Imperial House",NA,NA,"Michaels Management - Affordable LLC/Formerly Interstate Realty Management Company",NA,NA,"520 S Main St","Seattle","98104","King",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271999.0878567,222512.814810821,"520 S Main St, Seattle, WA 98104","520 S Main St, Seattle, WA 98104",0,"SH_0157NA",0,0
2023,"SH_0159","HUDKingCounty",NA,"Issaquah Gardens",NA,"Issaquah Gardens",NA,NA,"American Management Services Northwest LLC",NA,NA,"845 2ND AVE NW","Issaquah","98033","King",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342292.17247164,198823.609882255,"845 2ND AVE NW, Issaquah, WA 98033","845 2nd Ave NW, Issaquah, WA 98033",0,"SH_0159NA",0,0
2023,"SH_0165","HUDKingCounty",NA,"Kateri House",NA,"Kateri House",NA,NA,"Sound Mental Health",NA,NA,"510 24th Ave S","Seattle","98144","King",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278375.06277878,221462.374661164,"510 24th Ave S, Seattle, WA 98144","510 24th Ave S, Seattle, WA 98144",0,"SH_0165NA",0,0
2023,"SH_0166","HUDKingCounty",NA,"Kawabe Memorial House",NA,"Kawabe Memorial House",NA,NA,"Community Psychiatric Clinic",NA,NA,"221 18TH AVE S","Seattle","98144","King",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276255.84738767,222507.656633058,"221 18TH AVE S, Seattle, WA 98144","221 18th Ave S, Seattle, WA 98144",0,"SH_0166NA",0,0
2023,"SH_0169","HUDKingCounty",NA,"Lakewood Apartments",NA,"Lakewood Apartments",NA,NA,"Quantum Residential Inc.",NA,NA,"1500 SW 112th St","White Center","98146","King",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264579.82593266,187220.977795198,"1500 SW 112th St, White Center, WA 98146","1500 SW 112th St, White Center, WA 98146",0,"SH_0169NA",0,0
2023,"SH_0170","HUDKingCounty",NA,"Lasalle Apartments",NA,"Lasalle Apartments",NA,NA,"Navos",NA,NA,"87 PIKE ST","Seattle","98101","King",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268706.94703537,225645.622183771,"87 PIKE ST, Seattle, WA 98101","87 Pike St, Seattle, WA 98101",0,"SH_0170NA",0,0
2023,"SH_0173","HUDKingCounty",NA,"Lilac Lodge",NA,"Lilac Lodge",NA,NA,"Capitol Hill Housing",NA,NA,"5033 37th Ave S","Seattle","98118","King",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281615.02043858,206231.956350354,"5033 37th Ave S, Seattle, WA 98118","5033 37th Ave S, Seattle, WA 98118",0,"SH_0173NA",0,0
2023,"SH_0174","HUDKingCounty",NA,"Lincoln Park Group Home",NA,"Lincoln Park Group Home",NA,NA,"Quantum Management Services, Inc.",NA,NA,"6935 FAUNTLEROY WAY SW","Seattle","98136","King",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255833.61267063,201362.256338647,"6935 FAUNTLEROY WAY SW, Seattle, WA 98136","6935 Fauntleroy Way SW, Seattle, WA 98136",0,"SH_0174NA",0,0
2023,"SH_0175","HUDKingCounty",NA,"Loyal Heights Manor",NA,"Loyal Heights Manor",NA,NA,"UNITED FRIENDS GROUP HOMES",NA,NA,"7547 24TH AVE NW","Seattle","98117","King",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257523.5566066,253558.19577821,"7547 24TH AVE NW, Seattle, WA 98117","7547 24th Ave NW, Seattle, WA 98117",0,"SH_0175NA",0,0
2023,"SH_0176","HUDKingCounty",NA,"M L King Jr Apartments",NA,"M L King Jr Apartments",NA,NA,"Quantum Management Services, Inc.","2019","2040","7923 Martin Luther King Jr Way S","Seattle","98118","King",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282767.04758588,197000.479036632,"7923 Martin Luther King Jr Way S, Seattle, WA 98118","7923 Martin Luther King Jr Way S, Seattle, WA 98118",0,"SH_01762019",0,0
2023,"SH_0177","HUDKingCounty",NA,"Market House",NA,"Market House",NA,NA,"Quantum Management Services, Inc.",NA,NA,"1525 1ST AVE","Seattle","98101","King",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268577.76125115,225952.790059211,"1525 1ST AVE, Seattle, WA 98101","1525 1st Ave, Seattle, WA 98101",0,"SH_0177NA",0,0
2023,"SH_0187","HUDKingCounty",NA,"Penn Hall Apartments",NA,"Penn Hall Apartments",NA,NA,"King County Housing Authority",NA,NA,"1907 E JOHN ST","Seattle","98112","King",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277009.1217243,229448.379172939,"1907 E JOHN ST, Seattle, WA 98112","1907 E John St, Seattle, WA 98112",0,"SH_0187NA",0,0
2023,"SH_0189","HUDKingCounty",NA,"Providence Dolores House Apartments",NA,"Providence Dolores House Apartments",NA,NA,"Capitol Hill Housing",NA,NA,"9722 8TH AVE NW","Seattle","98117","King",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263103.55175575,259327.843341333,"9722 8TH AVE NW, Seattle, WA 98117","9722 8th Ave NW, Seattle, WA 98117",0,"SH_0189NA",0,0
2023,"SH_0198","HUDKingCounty",NA,"Seattle Silvercrest",NA,"Seattle Silvercrest",NA,NA,"Salvation Army Services, Inc.",NA,NA,"9543 GREENWOOD AVE N","Seattle","98103","King",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265536.40271172,258756.736300158,"9543 GREENWOOD AVE N, Seattle, WA 98103","9543 Greenwood Ave N, Seattle, WA 98103",0,"SH_0198NA",0,0
2023,"SH_0201","HUDKingCounty",NA,"Shirley Bridge Bungalows",NA,"Shirley Bridge Bungalows",NA,NA,"Sound Mental Health",NA,NA,"4027 59th Ave SW","Seattle","98116","King",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251500.55571895,211104.870330307,"4027 59th Ave SW, Seattle, WA 98116","4027 59th Ave SW, Seattle, WA 98116",0,"SH_0201NA",0,0
2023,"SH_0203","HUDKingCounty",NA,"Sno Ridge Apartments",NA,"Sno Ridge Apartments",NA,NA,"Quantum Management Services, Inc.",NA,NA,"401 Stow Avenue South","North Bend","98045","King",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404745.01242226,180815.958922831,"401 Stow Ave S, North Bend, WA 98045","401 Stow Ave S, North Bend, WA 98045",0,"SH_0203NA",0,0
2023,"SH_0206","HUDKingCounty",NA,"Texada Apartments",NA,"Texada Apartments",NA,NA,"Michaels Management - Affordable LLC/Formerly Interstate Realty Management Company",NA,NA,"1128 13TH AVE","Seattle","98122","King",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274951.03630233,226905.618299669,"1128 13TH AVE, Seattle, WA 98122","1128 13th Ave, Seattle, WA 98122",0,"SH_0206NA",0,0
2023,"SH_0208","HUDKingCounty",NA,"Valleywood Apartments",NA,"Valleywood Apartments",NA,NA,"Navos",NA,NA,"801 I ST NE","Auburn","98002","King",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296799.82223442,118118.517297341,"801 I ST NE, Auburn, WA 98002","801 I St NE, Auburn, WA 98002",0,"SH_0208NA",0,0
2023,"SH_0442","SOH",NA,"Chs -  Rainier Beach",NA,"Chs -  Rainier Beach",NA,NA,"Seattle Office of Housing",NA,NA,"8816 RENTON AVE S","Seattle","98118","King",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283929.88586731,194341.286110185,"8816 RENTON AVE S, Seattle, WA 98118","8816 Renton Ave S, Seattle, WA 98118",0,"SH_0442NA",0,0
2023,"SH_0627","SOH",NA,"Price Arms",NA,"Price Arms",NA,NA,"United Marketing, Inc.",NA,NA,"1722 19TH AVE","Seattle","98122","King",4,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276946.15122794,228684.897011626,"1722 19TH AVE, Seattle, WA 98122","1722 19th Ave, Seattle, WA 98122",0,"SH_0627NA",0,0
2023,"SH_0673","SOH",NA,"Verse Seattle",NA,"Verse Seattle",NA,NA,"Pinnacle Realty Management Company","2004","2032","425 23RD AVE S","Seattle","98144","King",55,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,17,18,0,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"City $",NA,1277959.64379554,221650.893326698,"425 23RD AVE S, Seattle, WA 98144","425 23rd Ave S, Seattle, WA 98144",0,"SH_06732004",0,0
2023,"SH_0693","SOH",NA,"101 Broadway",NA,"101 Broadway",NA,NA,"Seattle Office of Housing additional units","2017","2029","101 BROADWAY","Seattle","98122","King",44,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,6,2,0,0,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MFTE",NA,1273478.01235747,229306.188329196,"101 Broadway, Seattle, WA 98122","101 Broadway, Seattle, WA 98122",0,"SH_06932017",0,0
2023,"SH_0874","SOH",NA,"Ilaria",NA,"Ilaria",NA,NA,"Seattle Office of Housing additional units","2014","2026","1305 E MERCER ST","Seattle","98102","King",60,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MFTE",NA,1274966.35962097,231185.177920137,"1305 E MERCER ST, Seattle, WA 98102","1305 E Mercer St, Seattle, WA 98102",0,"SH_08742014",0,0
2023,"SH_1108","SHA",NA,"Daybreak",NA,"Undisclosed",NA,NA,"Seattle Housing Authority",NA,NA,NA,"Seattle","98109","King",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHA Confidential - Less Than 5 Units",NA,NA,NA,"",0,"SH_1108NA",0,0
2023,"SH_1735","SHA",NA,"Market Terrace",NA,"Market Terrace",NA,NA,"Quantum Management Services, Inc.",NA,NA,"1115 NW Market St","Seattle","98107","King",30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261450.40279087,247595.510083759,"1115 NW Market St, Seattle, WA 98107","1115 NW Market St, Seattle, WA 98107",0,"SH_1735NA",0,0
2023,"SH_3838","USDA",NA,"Golden Elm",NA,"Golden Elm","The Michaels Organization",NA,"MICHAELS MANAGEMENT-AFFORDABLE","2011","2050","1323 Battersby Ave","Enumclaw","98022","King",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WSHFC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353648.74249878,78057.8953307092,"1323 Battersby Ave, Enumclaw, WA 98022","1323 Battersby Ave, Enumclaw, WA 98022",0,"SH_38382011",0,0
2023,"SH_5809","WSHFC",NA,"Vintage At Seatac Apartments",NA,"Vintage At Seatac Apartments",NA,NA,"FPI Management, Inc.",NA,NA,"21212 International Blvd.","Seatac","98198","King",170,169,0,0,0,0,0,0,51,118,0,0,0,0,0,0,0,0,0,0,0,0,99,71,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278075.83191309,153360.642594591,"21212 International Blvd, Seatac, WA 98198","21212 International Blvd Seatac WA 98198",0,"SH_5809NA",0,0
2023,"SH_7674","Manager added",NA,"Ravenna Springs Properties",NA,"Ravenna Springs Properties",NA,NA,"Seattle Housing Authority",NA,NA,"5100 Ravenna Ave NE","Seattle","98105","King",13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278281.84098707,246373.777488591,"5100 Ravenna Ave NE, Seattle, WA 98105","5100 Ravenna Ave NE, Seattle, WA 98105",0,"NA_117513",0,0
2023,"SH_7704","WSHFC",NA,"Abbell Portfolio",NA,"Bellevue Manor Apartments","King County Housing Authority",NA,"King County Housing Authority","2020","2060","3015 S 204th St 98198","Seatac","98198","King",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,65,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WSHFC,KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278977.83470983,156201.579855656,"3015 S 204th St, Seatac, WA 98198","3015 S 204th St Seatac WA 98198",0,"WSHFC_1612020",0,0
2023,"SH_7706","WSHFC",NA,"Copper Gate",NA,"Copper Gate","Inland Group",NA,"FPI Management, Inc.","2020","2057","4750 Auburn Way North 98002","Auburn","98002","King",500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,104,252,96,48,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WSHFC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295449.07871347,130578.886961205,"4750 Auburn Way N, Auburn, WA 98002","4750 Auburn Way N, Auburn, WA 98002",0,"WSHFC_2652020",0,0
2023,"SH_7763","ARCH",NA,NA,NA,"Urbane: Homeownership",NA,NA,NA,"2021","Life of project","8296 160th Ave NE","Redmond","98052","King",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,NA,0,"Any","Homeownership",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321766.6956481,249404.303924419,"8296 160th Ave NE, Redmond, WA 98052","8296 160th Ave NE, Redmond, WA 98052",0,"ARCH_1482021",0,0
2023,"SH_7766","SOH",NA,NA,NA,"Iron Flats (West)",NA,NA,NA,"2021","2033","814 NE 66th St","Seattle","98115","King",226,46,0,0,0,0,0,0,0,0,22,0,20,0,4,0,0,0,0,NA,0,22,20,4,0,0,0,180,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MFTE",NA,1274338.79015815,250401.640146431,"814 NE 66th St, Seattle, WA 98115","814 NE 66th St, Seattle, WA 98115",0,"SOH_102021",0,0
2023,"SH_7779",NA,NA,"Woodridge Gardens",NA,"Woodridge Gardens",NA,NA,NA,NA,NA,"12915 SE 26th Pl","Bellevue","98005","King",20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311070.85764744,216895.062769466,"12915 SE 26th Pl, Bellevue, WA 98005","12915 SE 26th Pl, Bellevue, WA 98005",0,"NA_13720",0,0
2023,"SH_7785",NA,NA,"Crestview",NA,"Crestview",NA,NA,NA,"2015","2065","15576 NE 118th Way","Redmond","98052","King",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320615.43168893,260260.100028981,"15576 NE 118th Way, Redmond, WA 98052","15576 NE 118th Way, Redmond, WA 98052",0,"NA_152531",0,0
2023,"SH_7786",NA,NA,"Hedgewood",NA,"Hedgewood",NA,NA,NA,NA,NA,"16423 NE 122nd St","Redmond","98052","King",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323565.39240087,261325.564809497,"16423 NE 122nd St, Redmond, WA 98052","16423 NE 122nd St, Redmond, WA 98052",0,"NA_91612",0,0
2023,"SH_7803","ARCH",NA,NA,NA,"Windsor Totem Lake (Uplund)",NA,NA,NA,"2022",NA,NA,NA,NA,"King",NA,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,"Rental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"NA_155NA",0,0
2023,"SH_8079","SOH",NA,"1114 Hubbell Pl",NA,"1114 Hubbell Pl",NA,NA,NA,"2023",NA,"1114 Hubbell Pl 98101","Seattle",NA,"King",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,"Renter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271181.56368774,225506.110469178,NA,"",0,"SOH_3802023",0,0
